credit_score,income,dti,loan_amount,interest_rate,default_probability_true,default,industry_Finance,industry_Healthcare,industry_Manufacturing,industry_Retail,industry_Technology
721.1756114224709,41295.36444735718,0.3760532257118518,33865.72577065004,0.1023257591449981,0.2098236860740641,0,False,False,False,False,True
583.2370477286208,93581.60235056787,0.34965589169417977,32384.40980815664,0.07456327480345691,0.4848304505083238,0,False,True,False,False,False
651.684088052634,79271.63595319855,0.277765480934675,13774.735575464858,0.06051880885035722,0.25862577427936184,1,False,False,True,False,False
745.337035818042,70400.41659118302,0.28442151603198884,38031.785394100385,0.11963912096819036,0.16069293090780912,0,False,True,False,False,False
683.8568011457278,75460.84832663483,0.30525737663749314,18568.438658631425,0.12258809013540911,0.2646426953973502,0,False,False,False,False,False
615.3353133242416,83689.54263404178,0.28235975980458133,34696.69357937374,0.06198729302783885,0.3859129378169997,1,False,False,True,False,False
637.081777444402,61506.007992265964,0.41566549401538916,29407.44776081609,0.024003801459181517,0.3507900746645709,0,False,True,False,False,False
720.7758649360806,55542.38186494218,0.5652627601909621,47058.204121541465,0.11022541069510766,0.3791062471524949,1,False,False,False,False,False
636.1780020969718,79896.13137744204,0.23310098579905994,22318.408211537775,0.059461105227199884,0.25398695889168327,1,False,False,False,False,True
692.9875153749185,50540.6805596242,0.13562364245051062,20808.19844658163,0.10371876797488307,0.17199158598927453,0,False,False,False,False,False
682.7343103942288,85206.31889286179,0.28940615419784943,24766.964729347208,0.020896885468644932,0.18641615600756214,0,True,False,False,False,False
640.903979143651,32435.40989405399,0.6095651205185182,21361.8426059887,0.10677792014897929,0.5246862110369561,1,False,False,True,False,False
808.6366453595195,100728.8909331411,0.2035590518436323,34599.3028233046,0.043664842121576564,0.0723941599083741,0,False,False,False,True,False
718.0351413390807,86814.93706032608,0.49669401665328805,5604.272698760945,0.10192292357199574,0.21809459551342264,0,False,False,False,False,True
558.4914448005436,81400.74335784689,0.5013240976891729,12355.810970243749,0.08042819203509302,0.5946539473563388,1,False,True,False,False,False
691.1872588861656,99567.27459863784,0.23356941099504064,12186.364941049684,0.051381817418100655,0.16771065335282273,0,False,False,True,False,False
640.2928121138967,116636.86111156442,0.368277969502233,36403.69110368291,0.06778891061219659,0.40979097177943935,1,False,False,False,True,False
731.1460000877735,100359.25162545327,0.49540759477542456,45527.360470983105,0.10058955370870103,0.3066349346828841,0,False,False,False,False,False
632.4487556940379,28978.144216708868,0.25450467108150154,23746.609377550343,0.08317683359345703,0.3427125743247482,1,False,False,False,True,False
673.1158135119861,43010.575831607464,0.2755703567877166,22974.13932171987,0.09753238941417453,0.25542330350088,1,False,False,True,False,False
710.2992367388274,59379.535557608026,0.23019829032616274,25840.625957358177,0.13929321753546456,0.1976240572607754,0,False,False,True,False,False
731.9453116502073,75652.27625527084,0.17822919231685597,38942.539631298285,0.033072751648668464,0.11252184918805709,0,True,False,False,False,False
607.9822155766534,87941.47551172807,0.22208669459207914,13871.76238971311,0.1285163772490587,0.33618572057157264,0,True,False,False,False,False
659.9299258495431,56856.404671163364,0.1531271679885292,27860.427792817423,0.08313067812569638,0.24259862057917303,0,False,False,False,True,False
651.5032813303426,79669.16911192695,0.3040900161911071,36702.37155738915,0.05303647855030616,0.3254856399413126,1,False,False,False,False,False
640.8002460455773,56115.42669116693,0.20760321227296302,31013.13003927814,0.04009059122783031,0.2872881759082774,0,False,False,False,True,False
785.9272544168658,59712.05492520129,0.3280543094148897,27274.979399184922,0.074326388276689,0.10973920000511604,0,False,False,True,False,False
704.2989026576573,39833.47257879444,0.11329252245556472,37012.5531108057,0.10764950335773378,0.16566273929705147,0,False,False,True,False,False
604.3469627398973,51919.16884722739,0.3397056278657348,3000.0,0.07617352638867397,0.35762553190944746,0,False,True,False,False,False
735.0717168232866,41207.88485959166,0.4000234753930709,33134.503834370895,0.12533464790742044,0.21026820626752388,0,True,False,False,False,False
807.329371820758,50603.16867556668,0.06075172289142535,17151.091802470914,0.036464729298453236,0.03589821490543814,0,False,True,False,False,False
741.9479156330688,101341.04491519599,0.34488678838170866,3032.405237722517,0.07963733156461837,0.12046584403728872,0,False,False,False,False,True
588.8378020427592,51265.027779201424,0.44732027909679506,31134.43119429977,0.04242819666760643,0.5296032314393514,1,False,False,True,False,False
650.9459556280249,140809.55162093477,0.15484307775705533,41483.90254195549,0.09090895647874904,0.25260138576437857,0,False,True,False,False,False
756.0146689511973,87332.94752202224,0.5007086864205244,23350.6178244677,0.10660662170291901,0.2305782578723069,0,False,False,False,True,False
637.5398320628732,79620.90309237185,0.3502822811239254,36434.49456643526,0.0673771461895684,0.3513258811110918,0,True,False,False,False,False
706.6291656887737,53541.05549546966,0.21539857730899092,44347.33909586375,0.02,0.1539016527492371,1,True,False,False,False,False
726.4780432057602,92507.74698522477,0.29330771068107525,40778.97344300857,0.08596844440389484,0.20329666151941828,0,False,False,False,False,False
624.384171705315,60609.05434405565,0.36699922950260666,44679.574352456715,0.09310215655200528,0.4874422838768125,1,False,False,False,True,False
676.428478636292,78050.24536613404,0.3091206469694894,33905.52989286271,0.09212884264885092,0.29399878120446005,0,False,False,False,False,False
485.5239595958557,139002.11345671988,0.3646507190935643,25905.203666819114,0.11707346575466462,0.7343214264995903,1,False,True,False,False,False
618.5367415199427,72598.50250688376,0.18951916883047604,5776.410257233978,0.047868389610528535,0.22966562594440174,1,False,False,False,False,True
664.8459109164104,103731.8331571419,0.32032329888432937,22047.25014244062,0.10040648316351349,0.31519148607369524,0,False,False,False,True,False
605.1330090821091,57420.58937185282,0.13035426037140238,14881.040856205704,0.11577522537433925,0.3364156880250239,0,False,False,False,True,False
777.9446782358981,74125.28773757596,0.286652872638156,51051.312609973764,0.0266423724798045,0.12759702852185192,0,False,False,False,True,False
594.1915173223621,119270.01589088775,0.19153108302422522,22889.37025081196,0.08958955477756932,0.3856996313600357,0,False,False,False,False,False
653.597330798181,59325.82355530582,0.211736406889228,26478.457681413827,0.06487460506976986,0.23196943758333366,0,False,True,False,False,False
687.8444346371655,120311.21394992321,0.4483311810252525,31617.82451248561,0.07755431980695063,0.34101480193625905,0,False,False,False,True,False
766.4763973439669,92693.79838638689,0.43095721447131224,25523.229356469445,0.09043029450615009,0.18081318912109248,0,False,False,False,True,False
593.8482709292336,60938.330602643306,0.37309657450886125,45340.61248516904,0.06538314307659343,0.4909545572570582,1,True,False,False,False,False
749.7898251292976,90810.19347638803,0.16892246823929052,17528.207659186577,0.059728757625151646,0.08157602437481878,0,False,False,False,False,True
680.6139836611752,99313.86124066824,0.2620309860366238,27335.28946284691,0.08102457252464074,0.21171214777783748,1,True,False,False,False,False
621.109480937123,90545.24905542991,0.445571723997502,16090.35297162342,0.04738262183411593,0.38364295372393425,1,True,False,False,False,False
707.7262084557963,35744.38200273859,0.31700602963678853,9159.72986535153,0.04742524613344444,0.1479369983465324,0,False,False,False,False,True
691.9435817344082,56821.570604378285,0.5783195447978032,17658.770909136576,0.1003811984886951,0.3439127817864971,0,False,True,False,False,False
643.9869873704723,68812.03411121239,0.34719814072732463,24555.558435419054,0.04553617894524032,0.29531456516589166,1,True,False,False,False,False
684.1881250994011,73139.16427249885,0.3230458939788038,19848.37330579288,0.09998937502727635,0.2340083163925158,0,False,True,False,False,False
656.8811841882944,90516.80243876694,0.2629060242956998,16690.948241513728,0.09387773878561853,0.24176923489315835,1,True,False,False,False,False
686.8110407150749,79442.52502333134,0.31602490857387383,8124.190435937994,0.028225798136282104,0.18814194107188995,0,False,False,True,False,False
719.7278404712628,41616.39103224747,0.28170361963433477,24002.733128455664,0.05967306042993035,0.145048962540528,0,False,False,False,False,True
775.1610089687211,84504.94627514908,0.3849730412026308,6943.355511627973,0.11582328209142118,0.11382279921316116,0,True,False,False,False,False
605.731070070389,90264.64363209558,0.4148042780153501,34120.67156427523,0.050565034065809554,0.48066010668271203,0,False,False,True,False,False
807.982002479376,88994.761198276,0.20568126473904605,25989.27703521404,0.06606787213071837,0.06865598080105556,0,False,False,False,False,False
562.8747320286499,102019.51813886555,0.14025204557306664,7509.382006420833,0.09386182679755689,0.38427596708135087,1,False,False,True,False,False
670.892894297865,95848.0538637226,0.0796553552276044,21289.49107540164,0.10350171527847786,0.1921049229763121,0,False,False,False,True,False
715.2990323890746,86479.50198071092,0.3609589592295052,15974.123132913002,0.07245383341866513,0.17458274719753808,0,True,False,False,False,False
696.859512064102,73245.85721353382,0.16759600725913515,28830.094125030166,0.06207469415925076,0.16450545630222624,0,False,False,True,False,False
642.6380288107644,33475.97666210023,0.05,41085.40535227773,0.12267109585095523,0.23640105769117797,0,False,True,False,False,False
667.5126649785635,85740.45547831465,0.3466294325437157,3000.0,0.13216698991392736,0.29275271419622534,0,False,False,False,False,False
650.41994392047,80192.19217907779,0.5991599420919348,26380.312949769006,0.10936574152345387,0.4764177021660034,0,True,False,False,False,False
644.6381145833473,81789.47092988434,0.2992714906152128,23078.406453200318,0.08255954427695072,0.3385551238603234,0,False,False,False,True,False
730.9761258212615,43081.28560449226,0.400618892934197,33056.08091740558,0.05575202835077221,0.20417576556655936,0,False,False,True,False,False
701.4209291579028,47973.58648979344,0.3098195230257078,27558.35953885227,0.05508666780330305,0.21436420057395025,1,False,False,False,False,False
638.4254242843607,101328.82133332259,0.2881332416170629,15976.368019134172,0.09567542315797273,0.28964039547586923,0,True,False,False,False,False
733.975992525995,74011.12115358362,0.4102891779585322,21171.35277200058,0.09255194662666051,0.21004277254602516,0,False,False,False,False,False
698.4379712525965,92037.51743431561,0.26516705469736185,15447.689718358131,0.12204795778839288,0.22255453883818177,0,False,False,False,True,False
728.7717271303376,75707.95940326148,0.33208707768862833,37912.08566318318,0.09951350277608417,0.2091861280843738,1,False,False,True,False,False
717.7777305154167,75743.90348739357,0.3386037367435216,25255.739784063306,0.034907590947205455,0.1863372456873061,0,False,False,False,False,False
630.2602993446757,98457.09514939995,0.21982914556283414,47814.28822903609,0.11155842853168756,0.39169046419338793,0,False,False,False,False,False
646.3891375881818,62098.881794565656,0.4190450819443827,24272.07023422455,0.05005818118056762,0.3266483652193097,1,False,False,False,False,True
724.8376163073957,77403.01942352459,0.27900482919655095,16499.118797074447,0.06848086184142946,0.1570384962841649,0,False,False,False,False,False
716.6222159260079,63443.117782373934,0.20931058086085863,6835.427288646074,0.08750600618755083,0.11794110737147481,0,False,False,False,False,True
678.7459043621511,64137.59431419211,0.3643811812284484,3362.323884928659,0.13987002469351892,0.27422864905429106,0,False,False,True,False,False
687.0396429985269,67270.69691328402,0.19218384218507553,5990.368683934123,0.17329755668016084,0.18390064493137337,0,True,False,False,False,False
756.6598937473055,80553.34429084283,0.30338173888429537,28205.5198121378,0.09820169177408548,0.12881418869591035,0,True,False,False,False,False
644.5057166698502,63031.28445841307,0.2989057204026956,31104.700278759206,0.07450410143838837,0.3288847360416765,1,False,False,True,False,False
712.8258428702022,106393.90313933801,0.43030746789978935,6025.711575614399,0.09603516945441651,0.22198652973476735,0,False,False,True,False,False
667.8684408539664,52634.8174445124,0.3569637879455943,35740.45976891339,0.10662966277621508,0.3188674664184135,1,False,True,False,False,False
666.9391278063667,70328.20889596602,0.2969967649505827,19203.267379798726,0.07037997123328425,0.25469500029030284,0,False,False,True,False,False
745.9266111192314,64006.72354314563,0.39813195590403444,26761.516143826593,0.13385634067736968,0.21504956521226062,0,False,False,False,False,False
729.5249809392818,111174.44710884332,0.4668249058820776,44346.64753906509,0.08690212277574207,0.24898841640170555,0,True,False,False,False,False
728.8105781600383,79913.86941278937,0.36693723676222345,35762.071790386384,0.09493229267274182,0.23534988323709247,0,False,False,False,True,False
758.3287284292597,100796.11348671587,0.3012423143812057,21777.63222513001,0.09997772756163384,0.11999558295809788,0,True,False,False,False,False
681.2602304979655,37860.9906740757,0.14257965211798085,14305.69329501655,0.09264759831843367,0.14992958371349419,0,False,False,False,False,True
720.9171782776979,81676.25664673148,0.17218636043095528,3000.0,0.10516821501408838,0.10782033661158295,0,True,False,False,False,False
661.3839946043927,97240.76989058593,0.2633730354774399,16370.16016909096,0.0614824044035923,0.22144617984603052,0,False,True,False,False,False
699.4499811493065,77057.09973188561,0.22685853574088602,22466.437134067666,0.06325094738161909,0.17322571668218056,0,False,False,True,False,False
672.1914167379389,101637.00937663378,0.27756344364174645,13153.845674185795,0.046995373010849155,0.21324402176665155,0,False,False,True,False,False
685.8197578995631,62067.7887474907,0.30679799098765287,23424.916394892345,0.09318503691860679,0.2214220808724744,0,True,False,False,False,False
715.7094215262148,110233.6860046395,0.3635631305228077,25922.22259550522,0.10336809510536342,0.2443715678077747,0,False,False,False,True,False
630.9067590059916,132472.45309048126,0.29154014663290906,22301.72821830306,0.09373318598455657,0.3714502172302261,0,False,False,False,True,False
805.5432365411276,65929.03598900852,0.3583801972591442,17199.969030118482,0.13023477300042613,0.09562776243134125,1,False,True,False,False,False
619.6389571100178,63862.436964980705,0.3077369297772144,27023.85606360073,0.0798321194351286,0.35039296705050854,0,False,False,False,False,True
607.1486832327361,111334.61192794252,0.06294401203753544,30303.287794832908,0.10006224966777538,0.270732930789832,0,True,False,False,False,False
749.486652410004,114489.3036432678,0.1872797527417495,11915.211070685848,0.047248973715820576,0.08982544519142004,0,False,False,True,False,False
727.4997616377761,61928.499321168296,0.2827094933134061,41931.18855695524,0.06838700892576798,0.16468821490867955,0,True,False,False,False,False
717.4471890231293,64495.329572603565,0.1548366308590671,23816.942412588858,0.10086613272697333,0.13049235417364588,0,False,True,False,False,False
717.7007305558568,67955.38477848732,0.3719914475995445,25226.195475338172,0.10547306332229432,0.23534944268252042,1,False,False,False,False,False
679.2651936291851,41388.73722414307,0.4836900998812437,33498.57307907869,0.07118099157007453,0.36937523802909505,1,False,False,False,False,False
626.1647377108501,52033.70133789504,0.44625142220367797,27798.59357516202,0.077852022444258,0.42935656780208964,0,False,True,False,False,False
684.5482734916236,49896.4808311983,0.27438685548837505,36437.63960695894,0.03446378759957572,0.22413189588547128,0,False,False,True,False,False
639.3702973092733,55805.06087239679,0.4788871364219942,28445.489982421892,0.06928912397580173,0.4123733036291481,0,False,True,False,False,False
738.507184005065,74132.87781533047,0.3178400948642534,17650.751504314747,0.10671149490559359,0.16194464119264465,0,False,False,True,False,False
671.1765571098717,80855.36831341301,0.25954968346583523,29338.04230247322,0.097256150483197,0.28338293911648404,0,False,False,False,True,False
630.4701681924494,113762.51232035192,0.22639168037508722,11275.285512152059,0.09501997164143629,0.2707324301581879,0,False,True,False,False,False
660.7168495008204,50041.14898153023,0.26370363762142457,26302.71646931828,0.0814932106154288,0.27083256307524584,0,False,False,True,False,False
704.7758872565374,99608.0599619146,0.25341878177505256,24601.24011226647,0.0802118947588453,0.1711407794716244,0,False,True,False,False,False
646.1765268317615,69650.27889436227,0.3204499466850585,22502.597712729523,0.06019036581579659,0.2880151957589357,0,False,True,False,False,False
630.6667762660142,73763.40725868917,0.3192688777259837,23457.54986273283,0.10096485260607604,0.37261246599058573,1,False,False,True,False,False
694.6212326895147,91870.48730416509,0.30036552241840975,3000.0,0.0926291883316817,0.19194659709155143,0,False,False,True,False,False
694.6979942665233,46931.94946094254,0.352432580369562,18415.301107108462,0.09476056543978398,0.21459216732711725,0,False,False,False,False,True
649.5834094777322,84560.24365460126,0.44287755297436093,26114.13881369338,0.06421895471997259,0.3578192213785769,0,False,True,False,False,False
651.7377016629007,79161.3052053264,0.4139464962529588,26918.276703968804,0.02,0.34223997047851534,1,False,False,False,False,False
693.9229962414581,87311.28160020371,0.12181224378601158,12667.898308888502,0.11291458135261087,0.13952069476897472,1,False,True,False,False,False
593.1149395101605,82229.21609769545,0.05,40188.49409037641,0.06563487631974788,0.29789124880863294,0,False,True,False,False,False
595.5521735374067,136382.50349777236,0.4121183893487128,14605.901821425992,0.054116727078706385,0.4583923020796939,1,False,False,True,False,False
636.8933467248538,59056.5003937171,0.13597455619014948,36633.486406320844,0.10080436735741981,0.26693110223826144,0,False,True,False,False,False
667.1931708972892,61725.07612495456,0.273028151772878,30126.332342460217,0.06823962080242611,0.23805381945610965,0,True,False,False,False,False
698.6544539358803,59421.486839380894,0.15958643687287685,17245.272281874364,0.11179809152139865,0.15062193348406624,0,False,True,False,False,False
768.5213730169731,61113.07202099363,0.08376234749039764,46303.730711314136,0.09851017848730093,0.08338340112080111,0,True,False,False,False,False
731.4595773921212,59065.321817337055,0.36497552738457456,10676.35801892224,0.10050707969601433,0.18334125214399444,0,False,False,False,False,False
670.4036882021944,104725.4132776888,0.3910986192363176,36029.850083320016,0.03902132866398397,0.3102549094732582,0,False,False,True,False,False
678.8590275258387,110512.60619974637,0.23081875191279366,37006.98781651574,0.11635831956159201,0.2418802549682734,0,False,True,False,False,False
619.8482381217315,60731.34265626309,0.05,16952.55749108026,0.08783751593701568,0.210744389936915,1,True,False,False,False,False
678.8892118404566,54191.11067239428,0.23445066620970206,41709.58360077195,0.0689216858226139,0.22116252385597318,0,True,False,False,False,False
662.6804816647917,86785.3889096601,0.3470164806483056,21999.441824812566,0.08430165402026753,0.2756057801794221,0,True,False,False,False,False
699.3631136202854,61194.42389297571,0.12253061174710457,28464.323551358284,0.026712943013050404,0.14522890659350945,0,False,False,False,True,False
630.3661433868606,90823.29544388778,0.32200319037349867,28123.86206525465,0.09225958434442012,0.3451027658373934,1,False,False,False,False,True
711.1607908544703,80073.07552128249,0.2981628180992405,23388.295102353426,0.04911885475453785,0.1846792062643128,0,False,False,False,False,False
771.9643347801547,37106.397125069205,0.3695149799521306,34729.69927791739,0.03941989142469397,0.12128694332272699,0,False,True,False,False,False
673.4743910925886,113687.63003325154,0.31434964420969835,34521.864646626556,0.03432922441346327,0.2787514102268986,1,False,False,False,True,False
704.1027033259364,119896.94182738804,0.18323172709421334,4017.6163211418307,0.11338065124969776,0.13556444754192068,0,False,True,False,False,False
721.4086395026668,59680.28273789035,0.44358858019973896,40652.08291453783,0.061122098189216344,0.23771866103827677,0,False,True,False,False,False
655.9267716868499,65307.4610016004,0.28097645123676357,5050.096143571908,0.12601183129749496,0.2732311902743888,1,False,False,True,False,False
693.445548908625,82146.63476812263,0.29672345525880817,37390.55445209989,0.06392595610843106,0.23559861734079743,0,False,False,True,False,False
680.7555440469077,83361.41974967562,0.18800784491121647,38520.461641931,0.0287792612722116,0.19529045618329016,0,False,False,True,False,False
685.8605659129299,91463.60681682076,0.24680612985701875,11908.402837417621,0.046504266801540226,0.19263268983408485,0,False,False,False,True,False
633.619412968672,125255.11346915874,0.1938236743167719,20070.22854454498,0.11707434860020816,0.2789432249688334,0,False,True,False,False,False
681.4706104555365,70576.31931264876,0.27924647280918924,11731.543978168771,0.07532305466189998,0.18644074157251755,0,False,False,False,False,True
709.8798974747269,55042.568886538655,0.5054050176170812,22420.947636535177,0.06355138110528197,0.28487175147223365,0,False,False,False,False,False
767.0686164677026,40517.01929963682,0.13537186284823724,21303.588589771105,0.08480054677558363,0.08204963275404073,0,False,False,True,False,False
737.5562495651125,56726.74900145202,0.10637263225479106,34355.92638723208,0.09505348208502636,0.1159954539577895,0,False,False,True,False,False
809.1909474506933,74171.82567815507,0.476540439299233,40723.70495343531,0.11352196447707381,0.14151597871714444,0,False,True,False,False,False
633.959146226717,119863.9465879447,0.27488115874177604,41748.20572947947,0.12345497689678778,0.37412947871436386,0,False,True,False,False,False
732.3392382032407,62059.717524095715,0.21971127136081,18253.983681060374,0.06920694062632743,0.13776796674406594,0,False,False,False,True,False
691.0005203443011,80594.69879097246,0.42478856248752916,22489.33751506567,0.040218569417538846,0.27838540059912764,1,False,False,False,True,False
811.3881759930604,74589.4275981812,0.2273261352315763,4798.741693348599,0.06759604516630172,0.05495120925976451,0,False,False,True,False,False
631.502102878691,104709.8318362021,0.5191211656256324,15329.559202045737,0.08780841519748658,0.4377011060556746,0,False,True,False,False,False
629.6166894691535,138173.31064684055,0.38135110456071225,36578.21959716949,0.05108723221368168,0.37197688901642767,1,False,False,False,False,True
644.0364412733587,61728.280676991984,0.24145063102251568,44386.99388257878,0.05128547255314871,0.3232203439641261,0,False,False,False,False,False
552.5662565414116,62764.013937044445,0.5588769855918604,10187.813537440936,0.09031363644649656,0.6443623718966882,1,False,True,False,False,False
648.4546986991544,101104.0219267268,0.22731420923959939,17890.42889016527,0.07854042945288647,0.24017215911613976,1,False,True,False,False,False
634.4520403067781,92047.28724065778,0.38905144464111685,24683.130916492875,0.0809839098623476,0.36305967556864965,0,True,False,False,False,False
689.0236271885725,121167.68314340083,0.335915109648779,28361.933905835278,0.057245139958997916,0.2601683500019029,0,False,False,False,True,False
700.5053585466296,89598.2046331491,0.4562089547278558,15284.757760940247,0.07308797857382698,0.27043440950943,0,False,False,False,False,False
792.5702503529532,66017.69773032352,0.4873813436072223,30088.732533569077,0.052273005671950874,0.1419067284055865,0,False,False,True,False,False
737.025430291163,89766.37076730773,0.30384049788789197,19313.927835149007,0.10670595233374361,0.14837594938517593,0,False,True,False,False,False
645.3857806602558,102717.5895145727,0.20958985555845797,24826.57274946065,0.11105748004171258,0.2893701551268913,1,False,False,True,False,False
626.0951197190985,95512.0545299341,0.35519665715269394,31555.410976044393,0.02461436413285719,0.346703224676111,0,False,True,False,False,False
709.5151502903904,87681.85077768244,0.21867415562974726,25077.067237731255,0.0521146741942277,0.15559819806065747,1,False,False,True,False,False
600.7860075787614,101666.86723972885,0.5416064697031947,19763.369313681178,0.03510412234729763,0.5372066353895428,0,False,False,False,False,False
789.8875259512612,104232.38976114182,0.31638423972992846,23684.68235289003,0.060499281967793056,0.10530989799883868,0,False,False,False,True,False
750.7664072432772,109553.97477593817,0.2561614138425469,23939.644489535975,0.07749686090628917,0.13063299835864406,0,False,False,False,False,False
651.8494608737177,91217.74718974107,0.322161636703789,20559.867641414465,0.0365106434090441,0.25389227879694587,0,True,False,False,False,False
577.2119282545473,70822.04799207865,0.13834484525643642,21894.447247994773,0.05234420560624061,0.32076027583462086,0,False,False,False,False,True
761.2323424499248,78667.84216083307,0.18340631537872182,44183.766046056604,0.049881278837555054,0.11791481883911535,0,False,False,False,True,False
673.127609284843,105162.72416270892,0.44404966895333103,31731.033375294865,0.08621801988196832,0.3669816585476517,0,False,False,False,False,False
754.2689787184077,54576.6082253191,0.2211726865234325,21454.236183650075,0.08208033011108752,0.09894744644806902,0,True,False,False,False,False
584.334340472338,84216.83272182253,0.17437068207816725,33363.45285412883,0.058347873399882406,0.35463234647247166,1,False,False,False,False,True
644.0374986227737,65166.52969181598,0.36439833030327434,20994.16612292788,0.08530462616418194,0.32223410596357016,0,True,False,False,False,False
680.314621983091,75718.62057337044,0.4422844985595596,39077.495651039695,0.06359959746238204,0.3173750857738108,0,False,True,False,False,False
682.8188356258845,106961.29656518246,0.386274397279808,29435.706306377127,0.0718503466902184,0.26843166475809865,0,False,True,False,False,False
652.9960717112453,79777.47670049759,0.41952572229669793,23712.374271949255,0.1302035627089561,0.4004928516357171,1,False,False,True,False,False
717.37099594085,76160.91370390372,0.2091845893716647,30372.603109723328,0.12021383155371043,0.19210640329958611,0,False,False,False,True,False
615.9427742370443,41003.59647550202,0.12938271999097875,6149.486175178008,0.041012562892172075,0.2139230374750226,0,False,True,False,False,False
671.4572308987224,93656.33915068052,0.4801600382346584,11478.790373082336,0.10489197253637524,0.31762489735245747,1,True,False,False,False,False
687.2177379027139,91137.10452852689,0.2612784193389437,10672.899923211335,0.10434189663474776,0.22283403958484133,0,False,False,False,True,False
710.866330043525,129081.3680826365,0.2699000380253943,26715.317137164482,0.045552101337421456,0.15708173381388876,0,False,True,False,False,False
722.6968926853334,67305.54412617498,0.45938329702188696,45790.179993821104,0.10456332931264582,0.29798347819319754,0,False,False,True,False,False
612.5214744897279,80478.75819159846,0.3667476011280792,51775.60175431159,0.12613795755237658,0.5468184797107899,1,False,False,False,False,False
587.9531497558627,81234.59209276889,0.3547065326497929,32656.613217289087,0.046323655812667584,0.480702573567056,0,False,False,True,False,False
756.6606093139105,114436.33199408685,0.5598002813881301,31010.133699333484,0.05247491536957209,0.19788287762253878,0,False,False,False,False,True
699.9388407187755,72617.6116903262,0.22277781235438282,3387.3071901671324,0.11052984400530508,0.15097411551190437,1,False,True,False,False,False
635.0908078066068,81975.53814425848,0.4113408153697484,18487.91440319174,0.08814485932476944,0.36048901408357864,0,False,False,False,False,True
773.0691185313514,90197.41274291348,0.30684157498765013,15546.594977101133,0.0965442882571857,0.09810246403297643,0,False,False,False,False,True
686.9404780575716,79665.22807890896,0.3322310734635909,17549.828820986608,0.0902176764920149,0.21879954691229264,1,True,False,False,False,False
750.7578310438296,63839.15963623679,0.4834162111695038,22982.274176982526,0.09172087762784432,0.22373139326904676,1,False,False,False,True,False
684.0511088846065,79852.24982245768,0.3609402907547548,19334.913067634472,0.040205836150667515,0.21346006633880066,0,True,False,False,False,False
803.6448754929193,101840.7937464943,0.3645955294859559,3000.0,0.11141953119864345,0.08236029755147169,0,False,True,False,False,False
785.3204505465923,49337.1175147235,0.42870088047717625,33974.923073410406,0.1150876997728332,0.14228497727848835,0,False,False,False,False,True
665.0621510912556,78324.2418536719,0.25620567245485376,12127.083691122321,0.07311827767795917,0.23694868947453804,1,False,False,False,False,False
738.2942570572613,57496.97962652067,0.19929483991931923,27870.962369333796,0.07869569150558413,0.1120561153238557,0,False,False,False,False,True
718.7225569751089,104876.16572312106,0.17462289671747597,49888.99203699968,0.034066774923328325,0.16116598104252142,0,False,False,False,False,False
762.117893451941,36920.32738040563,0.06403720927487978,13967.38490096292,0.09542764268053505,0.062086501105633525,0,True,False,False,False,False
622.1045923651938,61026.95381821029,0.5467448555928386,3000.0,0.09716172325142432,0.44702491500666497,1,True,False,False,False,False
721.1630875999064,84430.29687661302,0.16761499611339803,21567.94933743867,0.07813426949002067,0.14276513311391004,0,False,False,False,True,False
743.5054692109753,114138.10073085851,0.27344956516970736,38211.515619982856,0.11373060079611508,0.15082772101210637,0,False,False,False,False,True
574.4756308146132,73356.2434731753,0.26678240401332953,48500.169450647125,0.06997768307060179,0.5167773105491965,1,False,False,True,False,False
609.0044892400535,61120.01183267005,0.33688880373709207,10245.404866570998,0.09693817777680801,0.36945529747561756,0,True,False,False,False,False
557.6460693343939,122028.92673601475,0.39788846550471557,30960.39067883826,0.049410069839236535,0.5488671558632807,1,True,False,False,False,False
663.8355899333266,38799.6524895939,0.4032568186031694,19416.27451863936,0.07929343547377286,0.34340186139756246,1,False,False,False,True,False
723.0525353477577,20029.85108449795,0.23003070737172737,23728.61974835037,0.07476937226291493,0.15526963824474146,1,False,False,False,False,False
770.1414231257617,86000.3612513333,0.2799453943456306,56732.12016420442,0.08675923766122824,0.16466058525871877,0,False,False,False,True,False
684.4456868251865,62448.644391184724,0.33390959405859594,6964.356059258162,0.06891419213499925,0.1925855326645177,0,False,False,False,False,True
777.7169327342775,49469.179571732166,0.27015706485797436,28044.87593793488,0.07605582212984997,0.09594106636367469,0,False,True,False,False,False
597.1939125071065,92708.91118248383,0.4928814691223991,30612.318061185197,0.1047814151432452,0.5574284415573239,1,False,True,False,False,False
577.7970536386907,81095.01784427997,0.3589169941965901,38029.43589927217,0.06689707288285347,0.5499101141115164,1,False,False,False,False,False
676.6671380662028,60898.03423158179,0.38818533432597807,26175.797841650747,0.031802686977839625,0.24618902492898243,1,True,False,False,False,False
703.0439269363584,42992.39003322764,0.3795457522400895,28696.606474049226,0.1324875171261626,0.2896372920713486,0,False,False,False,False,False
678.0383151143544,96811.43320700362,0.44081686289823896,20300.21719093851,0.1214436223607146,0.3119522829390454,0,True,False,False,False,False
555.9534739976074,91255.02944896652,0.32172258704444484,28229.52329494129,0.04123211914683144,0.4926913501083088,0,True,False,False,False,False
674.6527976292327,72520.60340551543,0.1443801662452984,20881.692694031073,0.10069123415735583,0.17877238153935315,1,False,True,False,False,False
